id,pet_name,service,submission_date,provider_id,unit,authstatus,auto_approved,clinical_reviewer,pet_id
53d5b8b0-a1db-4ccb-92c7-24f0f7e10a86,Buster,Check-up,2024-01-11 14:26:19,1005,1,Approved,FALSE,,PET-2876
53ec86dd-d634-4b5c-8d26-5e8ed09afb12,Bear,X-ray,2023-11-03 14:26:19,1017,1,Denied,FALSE,,PET-5946
53f4c8ca-d15c-4ee4-b597-3cce886bbca5,Toby,Vaccination,2024-01-05 14:26:19,1003,3,Denied,FALSE,,PET-9457
540ee43e-19ea-4048-a1f5-15911279a4f1,Arlo,Dental Cleaning,2024-05-06 14:26:19,1003,1,Approved,FALSE,,PET-2481
54337086-e3f1-4b7c-96f6-cc5ede89349d,Bandit,Vaccination,2023-11-22 14:26:19,1005,2,Approved,FALSE,,PET-8832
543a04cf-9175-4bbd-bebf-0f03ed6b7eb2,Lizzy,Dental Cleaning,2023-11-25 14:26:19,1016,1,Approved,FALSE,,PET-7824
5441fc2f-bb5d-4fb9-839c-8c0d855512a1,Blue,X-ray,2024-01-14 14:26:19,1012,2,Approved,FALSE,,PET-4079
54438928-6b71-4879-9844-bc24c4eca87b,Bodhi,Check-up,2023-12-24 14:26:19,1011,1,Approved,FALSE,Hugo Christensen,PET-6030
5455ac77-1632-4081-a856-8c917b99feea,Nina,Check-up,2024-08-04 14:26:19,1012,1,Approved,TRUE,,PET-5378
545b190b-703b-4146-ad96-92886e69b4ed,Dixie,Dental Cleaning,2023-09-09 14:26:19,1015,1,Approved,FALSE,Macey Rojas,PET-7730
54aee796-803a-4362-9439-ade349acb7a6,Odin,Vaccination,2024-07-01 14:26:19,1017,4,Denied,FALSE,Milagros Sullivan,PET-4071
54c23007-d2d7-413f-bb52-70845120c05c,Oliver,X-ray,2024-05-04 14:26:19,1018,3,Denied,FALSE,,PET-1326
54e4fadd-d361-484e-b4be-88989bfee0d7,Molly,Dental Cleaning,2024-06-09 14:26:19,1010,1,Denied,FALSE,,PET-7239
54e87ae7-0490-481c-a32d-407f8d4834a4,Bandit,X-ray,2023-11-07 14:26:19,1001,3,Denied,FALSE,,PET-8832
54f54cb4-b73d-4c46-b82b-ad3bf6157a44,Bailey,Check-up,2024-01-13 14:26:19,1020,1,Approved,FALSE,,PET-8181
54fb094b-5c56-4839-b203-7be1c5f5dd67,Jack,Lab Test,2023-08-25 14:26:19,1007,1,Approved,FALSE,Ellen Atkinson,PET-8903
550e15e9-9fc8-4f67-aeb9-aedf20b81cdd,Sparky,Dental Cleaning,2023-11-04 14:26:19,1006,1,Denied,FALSE,,PET-3445
551214bc-c009-4aa7-bca0-aea6e6afc42a,Mocha,Vaccination,2024-05-20 14:26:19,1013,2,Approved,FALSE,,PET-9039
55175ea9-ab7c-401d-801a-c67fb5548e95,Rex,Check-up,2023-12-21 14:26:19,1015,1,Approved,FALSE,,PET-9289
551c51c6-8860-4a1f-a73b-fa8efbe0ce78,Nike,Check-up,2024-07-27 14:26:19,1019,1,Approved,FALSE,,PET-1197
552deaa4-247f-4e52-8d66-b1648972729c,Guy,Surgery,2023-10-21 14:26:19,1019,1,Denied,FALSE,,PET-8432
5536e439-0ba9-44cb-87d3-cd35533b35aa,Blue,X-ray,2024-05-03 14:26:19,1013,3,Approved,TRUE,,PET-4079
5545a4be-9387-4241-86ca-d5ca3797e8ca,Scout,Dental Cleaning,2024-02-01 14:26:19,1015,1,Denied,FALSE,Hannah Roach,PET-7041
55479c85-5ce1-4205-a29c-7dbf8457cca3,Benny,Vaccination,2024-08-10 14:26:19,1018,2,Approved,TRUE,Ty Joseph,PET-3955
554bffce-3d89-4161-8bca-2ef427dc36c1,Nike,Surgery,2023-12-03 14:26:19,1010,1,Denied,FALSE,,PET-1197
55797f29-14a2-41f6-9dd1-3d619e28e627,Duke,Dental Cleaning,2024-02-20 14:26:19,1006,1,Approved,FALSE,,PET-4466
559dcf22-7caa-44d5-aab6-1c4123e51d4f,Gunner,Lab Test,2024-04-30 14:26:19,1020,1,Approved,TRUE,,PET-2366
55aeaf28-9986-4ba0-ab4b-671236baaf59,Cash,X-ray,2023-09-01 14:26:19,1011,3,Approved,FALSE,,PET-7789
55bb6db8-981e-4a9a-9f24-99edbc7533d8,Ziggy,Check-up,2024-07-19 14:26:19,1019,1,Approved,FALSE,,PET-2447
55d9256e-2870-4e31-81b9-ead83a601116,Roxy,Dental Cleaning,2023-09-16 14:26:19,1012,1,Denied,FALSE,Milagros Sullivan,PET-4027
55de7d60-9a36-46c0-a4f5-d3429fe5b168,Ginger,Surgery,2023-08-30 14:26:19,1010,1,Denied,FALSE,,PET-3137
5603b4a4-3f61-4116-930b-4c3f5112caca,Sasha,X-ray,2023-12-12 14:26:19,1013,3,Denied,FALSE,Lincoln Sampson,PET-1415
5604f3a6-e03d-4ff3-b7ae-5844b297af59,Benny,Check-up,2024-03-27 14:26:19,1011,1,Approved,FALSE,Jayvion Gomez,PET-3955
5619741e-1f1c-4ef7-839b-bbdfb6e89ac5,Bruno,Dental Cleaning,2024-01-29 14:26:19,1003,1,Denied,FALSE,,PET-5992
561eab66-5118-4a18-898a-4a5f778eae8b,Rocco,Check-up,2024-01-12 14:26:19,1019,1,Approved,FALSE,Roland Vargas,PET-9904
563f4d48-d5f1-45b4-80e8-7ea6545c3aaf,Peanut,Surgery,2024-01-24 14:26:19,1006,1,Approved,TRUE,Brisa Love,PET-8436
5640012e-ce13-401f-b77a-832a9afc9c3d,Cooper,X-ray,2024-01-08 14:26:19,1014,3,Denied,FALSE,,PET-7513
564eaadf-53a5-4fac-8cec-38a71ff32198,Missy,Vaccination,2024-03-24 14:26:19,1016,1,Approved,FALSE,,PET-5837
565ae44c-f90f-421f-8909-4e800e4f1b8a,Nike,Check-up,2024-01-02 14:26:19,1007,1,Approved,FALSE,,PET-1197
56697a32-ae59-4c0b-b3f6-47d330bd8e0a,Lizzy,Lab Test,2024-04-04 14:26:19,1003,3,Approved,FALSE,,PET-7824
5695ee14-1c50-48c1-a023-f9f1671d0b4e,Winnie,Check-up,2024-03-25 14:26:19,1018,1,Approved,FALSE,,PET-6543
56a0a634-1723-488b-a09d-8fe02e0bf7f2,Lucky,X-ray,2024-03-15 14:26:19,1011,3,Denied,FALSE,,PET-3089
56a586a5-8ab8-4c7e-8717-b3db2e781514,Rocco,Surgery,2024-02-15 14:26:19,1016,1,Approved,FALSE,,PET-9904
56b2f587-0bc9-4db6-ba9a-0d44e333054e,Rex,X-ray,2023-11-16 14:26:19,1016,2,Approved,FALSE,Markus Huber,PET-9289
56ba9a42-350e-4b7d-9b6f-5ae825d1cd69,Theo,Surgery,2024-06-29 14:26:19,1020,1,Approved,FALSE,,PET-4033
56e5c6e7-8569-409a-afe0-f07e5c347ed7,Lucy,X-ray,2024-05-23 14:26:19,1001,1,Denied,FALSE,Abagail Hicks,PET-1491
571299cb-2f6a-4a59-9906-50ed1a0caabc,Charlie,Vaccination,2023-12-25 14:26:19,1010,1,Approved,TRUE,,PET-5476
572a4a2b-133f-44f9-b1dc-17d3a19e0385,Jax,Check-up,2023-08-22 14:26:19,1016,1,Approved,TRUE,,PET-4070
572c4c07-4c9d-418d-a138-bb37ce76e9f4,Zeke,Surgery,2024-02-17 14:26:19,1010,1,Pending,FALSE,Wendy French,PET-9565
576752a6-4f6e-4280-b80d-c13b9d4ba997,Wayne,Vaccination,2023-09-22 14:26:19,1012,2,Denied,FALSE,Azul Acosta,PET-7427
5772a3f1-b34f-4311-8d0c-e10127b7bad4,Cash,Check-up,2024-03-17 14:26:19,1016,1,Approved,TRUE,,PET-7789
577748e6-954f-4c90-bf20-176a0f5a945d,Gunner,X-ray,2024-01-25 14:26:19,1000,2,Approved,FALSE,,PET-2366
57836ba5-0863-42b5-890c-02ab49872a0b,Beau,X-ray,2024-03-09 14:26:19,1016,1,Denied,FALSE,Abagail Hicks,PET-5769
578ab772-797a-4a73-8d8b-e90b6ed58d14,Bo,X-ray,2024-04-05 14:26:19,1013,1,Approved,FALSE,,PET-8086
57a55cd8-080c-47fc-83b6-d139e980a6d4,Max,Vaccination,2024-01-20 14:26:19,1001,2,Approved,TRUE,Roland Vargas,PET-1164
5836a00e-6fff-4d39-b816-8d8c66a057e4,Bubbles,X-ray,2024-01-09 14:26:19,1020,1,Approved,FALSE,Macey Rojas,PET-8361
584fefb5-840f-410a-b576-0abc99fc742a,Shadow,Vaccination,2024-04-24 14:26:19,1019,3,Denied,FALSE,,PET-9286
587f3934-7aec-4f22-a745-8abd7a722b0d,Kai,Check-up,2024-04-16 14:26:19,1000,1,Approved,TRUE,Mackenzie Raymond,PET-3909
58826800-41c1-45b8-9663-f1a506ecc0f5,Zoe,Lab Test,2024-01-04 14:26:19,1017,1,Approved,TRUE,Alayna Clements,PET-9228
589226f0-3e97-43bc-b256-858c1b4e601d,Toby,Check-up,2023-11-08 14:26:19,1020,1,Approved,TRUE,Ty Joseph,PET-9457
58b6fcb3-7cd5-4407-9874-3481386ba69c,Luna,Dental Cleaning,2023-11-27 14:26:19,1007,1,Denied,FALSE,,PET-1228
58c2ebc3-4274-45ea-ad6e-8ff39919ab2f,Ginger,Check-up,2024-05-28 14:26:19,1003,1,Approved,FALSE,,PET-3137
58e325bd-65d1-4943-b69c-6a8a1076cac9,Bingo,Surgery,2024-01-25 14:26:19,1005,1,Denied,FALSE,Braylon Brady,PET-4327
58fa8b94-65b4-491d-93ab-e7115ca04c4b,Gunner,X-ray,2024-02-12 14:26:19,1006,1,Denied,FALSE,Jasmin Cummings,PET-2366
59045052-ac3b-4acd-8de8-2f2377508d74,Winston,Lab Test,2024-02-03 14:26:19,1008,3,Pending,FALSE,Kaylee Wiley,PET-9484
5916934e-0da3-43b2-b84d-437b60a8fbf4,Max,X-ray,2024-01-16 14:26:19,1010,3,Denied,FALSE,Jasmin Cummings,PET-1164
5917d58d-bfe3-4fda-aeda-444a62d4bc31,Lizzy,X-ray,2024-08-01 14:26:19,1016,3,Denied,FALSE,Bentley Wiggins,PET-7824
592a2d5c-ade2-4198-8559-95d23afa3a24,Missy,Check-up,2023-11-14 14:26:19,1000,1,Approved,TRUE,,PET-5837
592eb94f-b7c5-4b15-b54b-0f92c3e61224,Fifi,X-ray,2023-09-23 14:26:19,1018,2,Denied,FALSE,,PET-9302
593724fc-18b6-42e4-90d0-177034cc31ed,Diesel,Dental Cleaning,2023-12-14 14:26:19,1011,1,Denied,FALSE,,PET-8863
5967b18c-880e-48de-8b30-e936c7fec80d,Gizmo,X-ray,2024-07-05 14:26:19,1009,1,Approved,FALSE,,PET-8971
5968bb1a-594c-4605-ba20-4d17da502623,Champ,Vaccination,2024-02-20 14:26:19,1015,2,Approved,TRUE,Brisa Love,PET-3467
599dc8f9-8dd9-48e7-9179-9babe447dd2e,Scout,Surgery,2023-11-28 14:26:19,1015,1,Approved,FALSE,,PET-7041
59b68dee-40a0-444d-a074-b85b6374c90f,Lily,Check-up,2024-03-05 14:26:19,1011,1,Approved,FALSE,Ruben Dickerson,PET-1904
59b98c28-e314-4588-a508-6dbd29d65d1b,Ella,Check-up,2023-12-29 14:26:19,1015,1,Approved,TRUE,,PET-9046
59ca7f7b-7c26-4eac-ba7a-dbd3f0321f7b,Jet,X-ray,2023-12-31 14:26:19,1005,2,Denied,FALSE,,PET-4169
59dfe089-9e68-41d7-ae75-0f63cb05168f,Nina,Check-up,2024-02-28 14:26:19,1009,1,Approved,TRUE,,PET-5378
59e281d2-e5d5-4491-8d21-2f89bd9102a9,Cooper,Check-up,2024-07-21 14:26:19,1001,1,Approved,TRUE,,PET-7513
59e936e7-3c6d-4963-9c32-a0058b28e0c0,Axel,X-ray,2023-09-26 14:26:19,1010,2,Denied,FALSE,,PET-6020
59f4db96-f978-47d1-8f51-6fe06f13002f,Nike,Surgery,2024-03-04 14:26:19,1019,1,Denied,FALSE,,PET-1197
5a04b80c-cb1b-4460-b454-352e04db09db,Missy,X-ray,2024-06-06 14:26:19,1009,2,Denied,FALSE,,PET-5837
5a33b147-050e-43bc-a002-37787c382ece,Marley,Check-up,2024-06-01 14:26:19,1003,1,Approved,TRUE,,PET-1207
5a5647ec-a3ee-43f6-bfa7-e0882f8515ef,Bodhi,Surgery,2024-02-06 14:26:19,1010,1,Approved,FALSE,,PET-6030
5a5883d7-93f9-4f20-855d-d9c8a50cc7ed,Murphy,Check-up,2024-02-03 14:26:19,1010,1,Approved,FALSE,,PET-6738
5a67135f-3e7c-4db5-b098-bb884a25fbf9,Blast,Vaccination,2024-05-02 14:26:19,1014,2,Approved,TRUE,,PET-6626
5a768f85-0486-42f3-a24f-589e77b0951f,Rex,Check-up,2024-05-29 14:26:19,1008,1,Approved,TRUE,,PET-9289
5a91b553-8cb6-4e66-b341-41cb0d5ebf14,Ace,Surgery,2023-10-10 14:26:19,1020,1,Approved,FALSE,,PET-2923
5a9b926a-5a3a-49d5-8732-d7df86436d91,Hank,Vaccination,2024-04-27 14:26:19,1004,2,Approved,FALSE,,PET-7970
5ab7a71e-c6d7-497c-ba18-3486da91055c,Pockets,Surgery,2024-02-08 14:26:19,1019,1,Denied,FALSE,,PET-6042
5ac67d88-60a2-4717-873d-a0d5d816d962,Gunther,Check-up,2023-11-05 14:26:19,1010,1,Approved,FALSE,Ruben Dickerson,PET-1854
5acdc6ff-6ed3-4352-aa93-8421084a809f,Bruce,Check-up,2023-08-21 14:26:19,1001,1,Approved,TRUE,,PET-4570
5ad89b42-7654-4250-bc91-e8fbc197b827,Dixie,Surgery,2024-05-04 14:26:19,1006,1,Approved,FALSE,,PET-7730
5af46f92-ff6e-4539-8a3b-da9c58722b70,Bruce,Surgery,2024-04-15 14:26:19,1017,1,Approved,FALSE,Lincoln Sampson,PET-4570
5afc77b6-92b0-45c9-85c0-e9dcfad12526,Beau,Check-up,2023-11-23 14:26:19,1014,1,Approved,FALSE,Alisson Hardin,PET-5769
5b178dd5-bff1-4497-95ce-bf7ee33ac517,Rosie,Dental Cleaning,2023-08-29 14:26:19,1003,1,Denied,FALSE,,PET-4558
5b27a4fa-63a6-4d22-b980-60787fe9dfa3,Jasper,Check-up,2024-03-16 14:26:19,1009,1,Approved,FALSE,,PET-3458
5b2e95e9-b394-4206-8fef-70c47c1cfb30,Eli,Dental Cleaning,2024-05-23 14:26:19,1006,1,Denied,FALSE,,PET-4992
5b36acdd-a719-4dc3-8611-6dc6aa4dee70,Ziggy,X-ray,2023-10-22 14:26:19,1001,2,Denied,FALSE,,PET-2447
5b4b5333-b1b7-4dcd-8806-1d0e23d27e9a,Eli,Check-up,2024-03-12 14:26:19,1001,1,Approved,TRUE,Wendy French,PET-4992
5b5a6344-1f72-4b63-98db-804e73ac1769,Bruno,X-ray,2024-05-29 14:26:19,1009,2,Denied,FALSE,,PET-5992
5b5dd75e-8de6-44bd-9554-d8361b6074a4,Roxy,Check-up,2024-01-16 14:26:19,1001,1,Approved,TRUE,,PET-4027
5b5fbb29-4fee-4818-8b03-28df0b47c632,Wally,Vaccination,2023-09-24 14:26:19,1006,1,Approved,FALSE,Leah Duncan,PET-3702
5b67fdef-46c5-4469-801e-f495ea4ea236,Bruno,Surgery,2024-06-12 14:26:19,1010,1,Denied,FALSE,,PET-5992
5bc7b147-4087-429f-8384-32cb00d6f571,Blue,Vaccination,2023-12-21 14:26:19,1002,2,Approved,TRUE,Kristen Rowe,PET-4079
5bd282de-8c7a-41fc-88cf-fbd9d0093a43,Juno,Vaccination,2024-01-03 14:26:19,1010,3,Approved,FALSE,,PET-6662
5bf96ade-43a4-40df-a3c6-e9f21279fbd9,Max,Vaccination,2023-11-05 14:26:19,1015,3,Approved,FALSE,Milagros Washington,PET-1164
5c006012-455a-464c-921c-1aa5dcb77ba1,Otis,Check-up,2023-11-09 14:26:19,1017,1,Approved,TRUE,,PET-9871
5c14f255-cc29-48ab-933a-de3be5918268,Duke,Vaccination,2024-02-13 14:26:19,1013,4,Denied,FALSE,,PET-4466
5c328297-72cb-4cae-9760-335e5784dfaf,Bo,Vaccination,2024-02-12 14:26:19,1018,2,Approved,FALSE,,PET-8086
5c3702e0-d7ba-467e-9cb1-5a61032ace7f,Rusty,Check-up,2024-05-14 14:26:19,1009,1,Approved,FALSE,,PET-4113
5c3b2a18-49fd-4ca5-ba37-f50b858ac94e,Rusty,Dental Cleaning,2024-06-23 14:26:19,1004,1,Approved,FALSE,,PET-4113
5c4a0d42-99a0-49a1-babf-cf10f828e74f,Titan,X-ray,2024-03-15 14:26:19,1003,1,Denied,FALSE,,PET-2829
5c5fece5-9ec5-4eef-98d8-0fba38e93e72,Peanut,Vaccination,2023-09-23 14:26:19,1018,1,Approved,FALSE,,PET-8436
5caaaad9-9c5f-4730-bc46-b33ad9fea5c7,Wayne,Vaccination,2023-09-03 14:26:19,1013,2,Approved,FALSE,,PET-7427
5caf91c6-bb72-45eb-8417-491e1f8c73a1,Penny,Vaccination,2023-09-20 14:26:19,1020,3,Approved,FALSE,,PET-1494
5ceb64de-6068-435e-9299-793e4b71fc87,Sophie,Vaccination,2024-02-15 14:26:19,1020,1,Approved,TRUE,,PET-1953
5cfe59c3-24b5-4ffb-a480-ad312bc1bf0f,Coco,Check-up,2023-11-01 14:26:19,1013,1,Approved,FALSE,,PET-3722
5d13b78f-d1c9-4309-9846-a9e6a4511cea,Bruno,Vaccination,2023-11-21 14:26:19,1000,3,Pending,FALSE,,PET-5992
5d273d31-d294-42bf-8d33-f467cde803b4,Cleopatra,Check-up,2024-04-19 14:26:19,1012,1,Approved,FALSE,,PET-7204
5d2a6480-50f1-4d67-9c3b-61d8793e962d,Axel,Check-up,2024-04-25 14:26:19,1017,1,Approved,FALSE,Markus Huber,PET-6020
5d2fc777-1adc-4b75-8614-b4f2806e85f4,Maverick,Vaccination,2023-12-20 14:26:19,1001,3,Pending,FALSE,,PET-2961
5d3f1951-1604-4416-8613-19974e62d193,Rufus,Dental Cleaning,2024-01-21 14:26:19,1018,1,Pending,FALSE,Sarai Ramos,PET-9748
5d496f1d-cdb8-401a-8ed3-055125e88bed,Junior,Check-up,2024-06-08 14:26:19,1013,1,Approved,FALSE,,PET-5688
5d7584a7-4b54-46f9-a7d1-45c6d58da174,Remy,Check-up,2023-10-31 14:26:19,1005,1,Approved,TRUE,Nikolas Riggs,PET-8001
5d7c5ee5-4213-45d3-91b4-b2c893f3ccca,Harper,Lab Test,2024-01-18 14:26:19,1018,2,Approved,FALSE,Ellen Atkinson,PET-8260
5dc4701d-aa05-4cde-80af-afb3698b42bf,Bella,Surgery,2023-10-05 14:26:19,1004,1,Approved,FALSE,,PET-9141
5dd168d4-e8f8-4df8-bd12-8780769e75b0,Bingo,X-ray,2023-10-25 14:26:19,1006,2,Denied,FALSE,,PET-4327
5e1ae8fd-77f9-499a-bb7d-b1d19f2c9757,Milo,Surgery,2023-11-01 14:26:19,1017,1,Denied,FALSE,,PET-6319
5e715ebb-2cc7-45b5-896e-a99548f77d34,Freckles,Vaccination,2024-04-03 14:26:19,1012,3,Approved,TRUE,,PET-7252
5e9089e4-d41f-4d5e-9053-f5235c3116db,Zara,Lab Test,2024-01-22 14:26:19,1012,3,Approved,FALSE,Efrain Rowland,PET-6607
5e9b76b6-5c3f-4ef2-9d48-6c2ea3520077,Apollo,Check-up,2024-07-06 14:26:19,1019,1,Approved,FALSE,,PET-2855
5ec5facc-ca4d-4f1c-9b53-8faf622228f0,Lou,Surgery,2024-01-30 14:26:19,1014,1,Approved,FALSE,Macey Rojas,PET-3153
5eccbb50-e407-457d-bc05-e86d4de91f32,Wally,Surgery,2024-08-14 14:26:19,1002,1,Approved,TRUE,,PET-3702
5f051444-5282-48f8-bf78-01579118acf3,Pockets,X-ray,2024-08-05 14:26:19,1007,3,Approved,TRUE,,PET-6042
5f227f0c-e91d-4c59-9462-b90ba6b6adc5,Clyde,Check-up,2024-06-24 14:26:19,1018,1,Approved,TRUE,,PET-4921
5f4f271c-5077-4f4a-83ba-30fea51a65a9,Benny,Dental Cleaning,2023-11-25 14:26:19,1013,1,Denied,FALSE,,PET-3955
5fa660cc-13b7-4a6c-a846-411035c486bd,Bubbles,Dental Cleaning,2023-12-26 14:26:19,1020,1,Approved,FALSE,,PET-8361
5fb8b573-0de5-4a2b-a922-5e411fd915a4,Lizzy,Check-up,2024-08-15 14:26:19,1007,1,Approved,FALSE,,PET-7824
5fc80ae8-4a43-4b87-b9bd-c782becb3e62,Chloe,Check-up,2024-04-24 14:26:19,1015,1,Approved,TRUE,,PET-3806
5fe50e7e-e432-4363-a642-f4824048e88a,Prince,Dental Cleaning,2024-05-08 14:26:19,1001,1,Denied,FALSE,Alayna Clements,PET-1525
5fed2998-e494-4a99-848a-2d9278becda4,Coco,X-ray,2023-08-28 14:26:19,1019,2,Approved,TRUE,,PET-3722
60267ccf-4482-43d0-b634-6e06f900b9ba,Arlo,Lab Test,2024-03-11 14:26:19,1018,2,Denied,FALSE,,PET-2481
602bdf1a-5f08-4382-872b-36ea53d3b0ae,Ollie,Check-up,2023-11-21 14:26:19,1014,1,Approved,TRUE,,PET-7185
60355699-594d-4d43-9a2a-676d89444d2a,Bentley,X-ray,2024-02-14 14:26:19,1014,1,Denied,FALSE,,PET-3199
6046732f-deab-4218-85d4-2e55fe0eab5d,Rufus,X-ray,2024-05-24 14:26:19,1014,2,Denied,FALSE,,PET-9748
6063ad66-7e0a-4760-b02b-3daa90410efd,Axel,Vaccination,2023-10-28 14:26:19,1008,1,Approved,FALSE,,PET-6020
60766d33-b01d-4082-b9ac-8de6dccdb88e,Blue,Check-up,2023-12-10 14:26:19,1018,1,Approved,FALSE,,PET-4079
608dddef-4db5-4e9e-a533-ed18e1243614,Maddie,Check-up,2023-12-20 14:26:19,1014,1,Approved,FALSE,,PET-4691
60982f5d-7972-4686-b1bc-b3e2d658b5f4,Tucker,Check-up,2023-11-18 14:26:19,1004,1,Approved,FALSE,,PET-4281
609a4ee5-90fd-4823-9b30-0b3ebc56077c,Coco,Vaccination,2023-09-30 14:26:19,1010,3,Pending,FALSE,,PET-3722
609c51d4-50f5-4b54-bbb0-a7cfee164aed,Fifi,Vaccination,2023-12-28 14:26:19,1017,1,Approved,FALSE,,PET-9302
609df689-7dde-4581-b06e-1b2ec49fe59d,Sasha,X-ray,2024-05-29 14:26:19,1008,2,Denied,FALSE,Macey Rojas,PET-1415
60bc140f-b5ea-4cf8-8fbf-07c49c92b2ed,Finn,Check-up,2024-02-18 14:26:19,1020,1,Approved,FALSE,Sebastian Daniel,PET-9522
60bc8f2d-b2df-4c9d-bdae-89a2470104d6,Remy,Surgery,2024-02-19 14:26:19,1020,1,Approved,FALSE,,PET-8001
60c34c7c-573c-43d1-8943-b5c91691a91a,Sissy,Vaccination,2023-10-10 14:26:19,1004,2,Approved,FALSE,,PET-2273
60c8ef11-559b-489d-97fc-167c720b352c,Prince,Vaccination,2023-12-16 14:26:19,1008,1,Approved,FALSE,,PET-1525
60cbb2dd-fc2f-429b-a433-c2b88ef585ae,Toby,Check-up,2023-09-01 14:26:19,1013,1,Approved,FALSE,London Ponce,PET-9457
60fd63b4-b395-4982-897f-d0480fcbdcc4,Sasha,X-ray,2024-05-20 14:26:19,1005,1,Approved,FALSE,,PET-1415
612dce5f-0f38-4ed3-8274-370a0c269080,Buddy,Check-up,2024-03-24 14:26:19,1002,1,Approved,FALSE,Ty Joseph,PET-7814
61331b99-f483-4280-9de4-3fda6953b6fa,Remy,X-ray,2024-01-01 14:26:19,1014,3,Approved,FALSE,Efrain Rowland,PET-8001
61487a2d-bb94-4990-85bc-1f4b1d212f71,Rusty,X-ray,2024-06-05 14:26:19,1002,2,Approved,TRUE,,PET-4113
614b8963-b09a-43f5-9bdb-56ba19b2a952,Koda,Dental Cleaning,2024-04-11 14:26:19,1015,1,Approved,FALSE,Hannah Roach,PET-5933
6151ab56-6aec-490d-88e4-22df266905c0,Spike,Vaccination,2023-10-20 14:26:19,1019,4,Approved,TRUE,Lincoln Sampson,PET-8920
616e6e1d-4a3f-4463-93ff-a9140e022cc9,Wayne,Vaccination,2024-06-13 14:26:19,1011,3,Denied,FALSE,,PET-7427
6173ffca-e82a-42f2-adcf-5f00445d9e99,Scout,Check-up,2024-06-10 14:26:19,1017,1,Approved,FALSE,Kaylee Wiley,PET-7041
6178f4be-74bb-4c5c-b0a0-81b61d79f2e6,Hank,Vaccination,2024-03-21 14:26:19,1008,4,Denied,FALSE,Markus Huber,PET-7970
618df461-530a-4180-9d7d-972a9aa463be,Marley,X-ray,2023-10-10 14:26:19,1003,3,Denied,FALSE,,PET-1207
61b0109f-7ae1-45e2-9202-b64a90a8af43,Rosie,X-ray,2024-06-25 14:26:19,1000,3,Denied,FALSE,,PET-4558
61d52561-f6cd-4aaf-9575-b7a0031877b3,Hudson,Dental Cleaning,2023-12-19 14:26:19,1016,1,Approved,FALSE,Jayvion Gomez,PET-1277
61ec0b95-fdbc-4dc5-b552-125534c07df6,Zeke,Lab Test,2024-02-27 14:26:19,1017,1,Approved,TRUE,,PET-9565
61fbadf6-2ec2-44f1-b0ac-000b379ab34a,Rocky,Vaccination,2024-08-04 14:26:19,1010,1,Approved,FALSE,,PET-9898
6201a7ae-b433-471e-b8d9-a8f37b6ed298,Blast,Vaccination,2023-11-27 14:26:19,1011,1,Approved,FALSE,,PET-6626
625aaf9d-caca-455f-ad5e-eb805cf91093,Zeke,X-ray,2023-10-21 14:26:19,1013,3,Denied,FALSE,Brisa Love,PET-9565
625c6b15-d8ba-4703-b25c-60497c3683c4,Koda,Dental Cleaning,2024-07-05 14:26:19,1019,1,Approved,FALSE,Sarai Ramos,PET-5933
626ddd67-b4c3-49be-83c9-51608de4330a,Titan,X-ray,2023-12-28 14:26:19,1014,2,Approved,FALSE,Kristen Rowe,PET-2829
62790de3-df18-4a0d-8121-35a9f57fb1a8,Ranger,Check-up,2023-10-12 14:26:19,1001,1,Approved,FALSE,,PET-3385
629d5708-6a29-4d4c-84d2-51588668928a,Rover,Lab Test,2023-10-26 14:26:19,1007,3,Denied,FALSE,,PET-4015
62a3e90c-9737-4c40-96d2-288ac2941e60,Zoe,Vaccination,2023-09-10 14:26:19,1018,4,Approved,FALSE,,PET-9228
62d75595-b246-4049-bf32-4eb29b72b94f,Theo,Check-up,2024-07-03 14:26:19,1019,1,Approved,TRUE,,PET-4033
62f7be6a-6e96-4403-8245-dd2461a76f20,Bo,Surgery,2023-11-07 14:26:19,1001,1,Approved,FALSE,,PET-8086
62f7efdf-2ec7-4d1d-8347-f5a9ca95fefb,Missy,X-ray,2024-03-04 14:26:19,1011,2,Approved,FALSE,,PET-5837
633763f2-24cf-4bc4-9202-f7e02bacdcad,Bodhi,Vaccination,2024-02-20 14:26:19,1013,1,Approved,FALSE,,PET-6030
633834cf-7541-4ede-9700-c85bf27e480d,Ollie,Check-up,2023-10-22 14:26:19,1015,1,Approved,FALSE,,PET-7185
634fce6c-6950-4dc7-ae7f-5c544a0e7f6e,Axel,Lab Test,2024-06-23 14:26:19,1004,3,Approved,FALSE,,PET-6020
635299ee-a2d7-4faa-bf62-1cac621c4850,Murphy,Dental Cleaning,2023-11-08 14:26:19,1003,1,Approved,FALSE,,PET-6738
6353f703-4b7d-4300-9044-5a407a0e991a,Axel,Surgery,2024-01-17 14:26:19,1013,1,Approved,TRUE,,PET-6020
637c9d6d-3f56-411a-a210-224a8d94b771,Sage,Check-up,2024-04-14 14:26:19,1008,1,Approved,FALSE,,PET-7137
638be592-e4a9-49ed-96e3-206d2b63e2d5,Zara,Check-up,2023-10-24 14:26:19,1005,1,Approved,FALSE,Alayna Clements,PET-6607
638d2c7c-49ff-441d-a5b7-b011530187ca,Spike,Surgery,2023-11-17 14:26:19,1018,1,Approved,TRUE,Azul Acosta,PET-8920
